tcr_epitope,seed_sample,overall_rmsd,chain_0_rmsd,chain_0_0_aligned_rmsd,chain_0_1_aligned_rmsd,chain_0_2_aligned_rmsd,chain_0_3_aligned_rmsd,chain_1_rmsd,chain_1_0_aligned_rmsd,chain_1_1_aligned_rmsd,chain_1_2_aligned_rmsd,chain_1_3_aligned_rmsd,chain_2_rmsd,chain_2_0_aligned_rmsd,chain_2_1_aligned_rmsd,chain_2_2_aligned_rmsd,chain_2_3_aligned_rmsd,chain_3_rmsd,chain_3_0_aligned_rmsd,chain_3_1_aligned_rmsd,chain_3_2_aligned_rmsd,chain_3_3_aligned_rmsd
mel8_mrp3,seed-21_sample-0_seed-42_sample-2,0.7640148997306824,0.34670803,0.3469362,0.3974461,1.2173913,0.4875793,0.16483031,0.27409732,0.16489452,1.3662252,0.38427234,1.0691159,1.2045789,1.2388607,1.0697728,1.1831905,0.0109618865,0.09258625,0.10524788,0.4071951,0.011709362
mel8_mrp3,seed-21_sample-0_seed-133_sample-4,0.809837818145752,0.204417,0.20449781,0.30454382,1.2037649,0.26778707,0.17070699,0.30203182,0.17122975,1.130934,0.29581356,1.1742394,1.3823307,1.3956302,1.1748629,1.3700556,0.007411588,0.082495965,0.115537606,0.4053625,0.008727551
mel8_mrp3,seed-21_sample-0_seed-17_sample-3,0.8457838892936707,0.33400252,0.33423913,0.37810105,1.6482607,0.53049475,0.1554392,0.23562282,0.15573655,1.5311128,0.4085147,1.1279303,1.448108,1.4139283,1.1280953,1.45102,0.008810737,0.10477406,0.071750455,0.43951732,0.009174883
mel8_mrp3,seed-21_sample-0_seed-13_sample-1,0.5569262504577637,0.2606222,0.26074764,0.37634775,1.3573923,0.34402418,0.18932156,0.36582983,0.19005509,1.22277,0.2620953,0.5548495,1.1328728,1.112242,0.55538434,0.94289994,0.00884315,0.22361411,0.24053556,0.29762876,0.009462822
mel8_mrp3,seed-21_sample-0_seed-1_sample-3,0.60948646068573,0.23508522,0.23560971,0.34343398,0.6996075,0.44332197,0.2555421,0.37308887,0.2560954,0.9865851,0.44838557,0.81129223,1.0138752,1.0853714,0.8127523,0.949837,0.010935756,0.13782498,0.19259892,0.27163324,0.011970417
mel8_mrp3,seed-21_sample-0_seed-21_sample-4,0.8102816939353943,0.3673971,0.36773354,0.43318176,2.0065,0.41485277,0.15123749,0.27145112,0.15143915,1.4757563,0.16374713,0.83514446,1.5534387,1.4523835,0.8370946,1.4083966,0.010367213,0.10665974,0.1127516,0.43369776,0.011002507
mel8_mrp3,seed-21_sample-0_seed-315_sample-0,0.7040432691574097,0.14127776,0.14135897,0.2057583,1.4794238,0.61226195,0.22568245,0.28206214,0.22626841,1.4243226,0.6316618,0.9096094,1.3648719,1.364122,0.9099034,1.0655909,0.008569301,0.17991935,0.1989167,0.34144968,0.008866383
mel8_mrp3,seed-21_sample-0_seed-13_sample-4,0.6310442686080933,0.27472213,0.27480432,0.37747195,1.3087963,0.3611925,0.13114512,0.33552435,0.13162696,1.1630254,0.21977974,0.7416018,1.2364486,1.1806068,0.74200547,1.0922849,0.006253051,0.1902814,0.17423934,0.274894,0.0067660995
mel8_mrp3,seed-21_sample-0_seed-213_sample-0,0.561991274356842,0.3312611,0.3315025,0.3761771,0.9225683,0.6051868,0.1226949,0.20707408,0.12295871,0.952254,0.57054144,0.7278386,1.021037,1.0808414,0.72801435,0.8912159,0.012574546,0.10578641,0.17816299,0.29334164,0.0134226
mel8_mrp3,seed-1_sample-2_seed-213_sample-4,1.350374698638916,0.17382501,0.17385305,0.34032091,2.4980118,0.34372002,0.5092618,0.5950092,0.51016843,1.8788853,0.5704396,1.3615793,2.6007342,2.6366596,1.3669169,2.5719268,0.012059657,0.069602035,0.2831658,0.54377073,0.012359896
mel8_mrp3,seed-1_sample-2_seed-1_sample-1,0.3942548334598541,0.06452243,0.06460957,0.07125526,1.0462654,0.5946102,0.07421842,0.082269005,0.074311875,0.985965,0.59539235,0.47545713,0.7538797,0.78246284,0.47655824,0.5945828,0.014080798,0.06838918,0.09288471,0.20407099,0.014311282
mel8_mrp3,seed-1_sample-2_seed-42_sample-3,0.843987226486206,0.26276305,0.26284307,0.31720462,2.167142,0.6269317,0.13094871,0.23939611,0.13121691,1.70559,0.60947174,0.85473883,1.7033257,1.6422752,0.8575912,1.3726014,0.01606141,0.1531545,0.11913781,0.31805918,0.016273068
mel8_mrp3,seed-1_sample-2_seed-315_sample-4,0.7531505227088928,0.10091011,0.10093137,0.12528183,1.7957065,0.44815564,0.16934909,0.18371457,0.16969375,1.5793886,0.4795146,0.6932357,1.5487937,1.4852595,0.69570804,1.49431,0.011253797,0.049198486,0.11649892,0.4284784,0.011870128
mel8_mrp3,seed-1_sample-2_seed-42_sample-0,0.48827868700027466,0.30806082,0.30811164,0.3254638,0.9342107,0.3630126,0.30650958,0.33537295,0.3067635,0.96753556,0.34246,0.5498166,0.78263265,0.7085832,0.5507766,0.7690974,0.0059321653,0.26410127,0.17818002,0.2776304,0.009650553
mel8_mrp3,seed-1_sample-2_seed-213_sample-2,1.0251739025115967,0.27899307,0.2791841,0.31351522,1.3726256,0.44463813,0.17642336,0.21949959,0.1765431,1.4942758,0.37638614,1.1321725,2.0471194,1.9884778,1.1349386,1.7884109,0.005592899,0.1357806,0.13126038,0.5158757,0.0058696684
mel8_mrp3,seed-1_sample-2_seed-177_sample-0,0.9817548990249634,0.06973357,0.06974868,0.110200465,2.096086,0.27821678,0.13157858,0.14761513,0.13179903,1.6833645,0.35069013,0.9342538,1.973052,1.959612,0.9369121,1.8819497,0.011775578,0.053884085,0.14065446,0.4237663,0.0148865795
mel8_mrp3,seed-1_sample-2_seed-1_sample-0,0.5362756252288818,0.0587432,0.05900277,0.09656103,1.3389522,0.21464649,0.19213113,0.2066492,0.19233313,1.3859198,0.33023906,0.5984448,0.99030685,0.95905656,0.59941536,0.99067694,0.009706855,0.050378885,0.08313069,0.4127724,0.030531839
mel8_mrp3,seed-1_sample-2_seed-177_sample-3,0.3383224904537201,0.26287398,0.26315045,0.28320214,0.82829666,0.3755037,0.11103473,0.13951707,0.11120305,0.8230121,0.28788635,0.37231126,0.64702445,0.63678485,0.37287402,0.4847309,0.010755496,0.15708381,0.06851831,0.12695475,0.011457186
mel8_mrp3,seed-1_sample-2_seed-17_sample-0,0.7306047677993774,0.2993867,0.29988065,0.34504437,1.3130921,0.5456886,0.08103121,0.204584,0.08117994,0.93796223,0.44994792,0.75110686,1.5529714,1.3884019,0.75341165,1.4790096,0.011972354,0.10692136,0.15694436,0.31988224,0.014228061
mel8_mrp3,seed-1_sample-2_seed-42_sample-1,0.8361221551895142,0.2651616,0.26530814,0.30520952,2.2267845,0.28231058,0.22490346,0.27423003,0.22535573,1.8471776,0.25893062,0.73514104,1.5684013,1.5654169,0.7374613,1.5790188,0.010848199,0.10214714,0.18154,0.48026338,0.011488042
mel8_mrp3,seed-1_sample-2_seed-133_sample-2,0.7814931273460388,0.21362603,0.21376465,0.31787452,1.5932142,0.4455124,0.13719128,0.34325707,0.13726008,1.3598965,0.42846385,0.6896002,1.6715447,1.5619286,0.6914668,1.4594529,0.010536019,0.17752649,0.16750675,0.3013346,0.012333426
mel8_mrp3,seed-1_sample-2_seed-13_sample-3,1.2101249694824219,0.14427654,0.14432055,0.20319238,2.7344017,0.2405667,0.14090483,0.22178937,0.1409355,1.9388822,0.26979822,1.3124368,2.337728,2.213392,1.3161485,2.3982115,0.013322117,0.102214165,0.14754984,0.5374168,0.01405738
mel8_mrp3,seed-1_sample-2_seed-213_sample-1,0.7187642455101013,0.0920635,0.09222876,0.110673554,1.6709177,0.21962227,0.1275511,0.13932225,0.1277065,1.7094214,0.27864185,0.8651677,1.441357,1.4780416,0.865784,1.293977,0.011057172,0.09139608,0.0817015,0.269388,0.028299127
mel8_mrp3,seed-1_sample-2_seed-1001_sample-3,0.8391611576080322,0.18162636,0.18172881,0.20887634,1.9182194,0.40999496,0.13828987,0.17791718,0.13855675,1.5160196,0.42112753,0.90308255,1.6474922,1.5744637,0.9058052,1.5247098,0.0136648975,0.08639013,0.18158112,0.38603896,0.014580791
mel8_mrp3,seed-1_sample-2_seed-17_sample-1,0.8983410000801086,0.3217611,0.3218229,0.44479245,1.5032004,0.49695337,0.17720418,0.4316885,0.1772815,1.3190573,0.36923793,0.8360874,1.901616,1.7687789,0.83775866,1.6146857,0.007993508,0.19253865,0.27925104,0.34908965,0.023751846
mel8_mrp3,seed-1_sample-2_seed-1_sample-4,0.8954480886459351,0.16560718,0.16568221,0.22558773,1.3607049,0.22205411,0.14918639,0.20850769,0.14929555,1.2002522,0.19752948,1.0088807,1.6783324,1.6877778,1.0109735,1.7196708,0.012948203,0.15893802,0.14289196,0.37555942,0.013341789
mel8_mrp3,seed-1_sample-2_seed-133_sample-0,0.5334758162498474,0.38091716,0.38105148,0.4475964,0.83760864,0.6938656,0.14130284,0.27917334,0.14134353,0.7652747,0.59178543,0.56807315,1.1815813,0.99825954,0.5683461,0.7352763,0.009920645,0.2262804,0.23220527,0.17718212,0.011418358
mel8_mrp3,seed-1_sample-2_seed-42_sample-4,0.4991944134235382,0.16517755,0.16525339,0.19397347,0.6946905,0.3176047,0.1444582,0.18018948,0.1446082,0.7542115,0.35728577,0.5695548,0.9706615,1.0635779,0.5706846,0.949637,0.006898431,0.07913847,0.10770812,0.17970131,0.024997378
mel8_mrp3,seed-1_sample-2_seed-133_sample-3,0.6675867438316345,0.12817362,0.12820499,0.16305709,1.4503999,0.47144425,0.091705956,0.13021013,0.09175393,1.1935384,0.4489732,0.7969417,1.2757077,1.2846605,0.7997889,1.2344718,0.010302619,0.1105467,0.09631515,0.34409052,0.010644119
mel8_mrp3,seed-1_sample-2_seed-177_sample-4,0.6259896755218506,0.22195809,0.22203602,0.2955372,0.8623107,0.32420143,0.16887863,0.31574708,0.16895412,0.6544873,0.26140946,0.7853591,1.1744384,1.1065264,0.7868043,1.0263557,0.0092541855,0.12251931,0.191869,0.31013894,0.0113324085
mel8_mrp3,seed-1_sample-2_seed-1001_sample-2,0.37410545349121094,0.11499425,0.115035795,0.13235459,0.8436454,0.22465105,0.17178649,0.18235289,0.17189804,0.9683286,0.31012753,0.4282848,0.7186783,0.71958435,0.42834952,0.6633553,0.016001923,0.080134034,0.06021273,0.1589199,0.017205577
mel8_mrp3,seed-1_sample-2_seed-13_sample-0,0.5714114308357239,0.4294171,0.4296656,0.4714885,0.8697326,0.70943624,0.15272583,0.27705255,0.15292835,0.7664346,0.5534184,0.6148012,1.1830692,0.99248785,0.61541456,0.70414084,0.010590189,0.16578123,0.18674059,0.16109441,0.010773514
mel8_mrp3,seed-1_sample-2_seed-17_sample-2,0.7469072937965393,0.16758664,0.16768393,0.18568158,1.2027192,0.35590705,0.25493395,0.26764873,0.2552595,0.9488336,0.37411997,0.8127716,1.3649461,1.4539622,0.81500614,1.3206836,0.0068568317,0.09046416,0.115488656,0.31131363,0.010736782
mel8_mrp3,seed-1_sample-2_seed-315_sample-2,0.48401740193367004,0.1832144,0.18325342,0.24794844,0.9578723,0.28713417,0.15037373,0.25232452,0.15049626,0.72103614,0.27034506,0.48279473,0.96227926,0.9109249,0.48362476,0.8158224,0.0065364065,0.11387178,0.1837955,0.17755735,0.008065453
mel8_mrp3,seed-1_sample-2_seed-13_sample-2,1.1485381126403809,0.26552895,0.26616707,0.3932594,1.693737,0.5589863,0.38971838,0.49671027,0.39018166,1.8742799,0.6130911,1.1923544,2.3430736,2.2171042,1.1952671,2.187145,0.010927032,0.192213,0.21353544,0.55156595,0.011913531
mel8_mrp3,seed-1_sample-2_seed-21_sample-3,0.612248957157135,0.29115537,0.29143918,0.36719242,1.2817134,0.39689034,0.30196655,0.36694402,0.3025449,1.346634,0.41087228,0.6928178,1.1297582,1.1990676,0.69329375,1.0290447,0.008547015,0.17421494,0.20360734,0.27370664,0.010613776
mel8_mrp3,seed-1_sample-2_seed-1001_sample-4,0.6883196830749512,0.124956265,0.12510331,0.14705832,0.65068626,0.16600898,0.19387299,0.21669704,0.19394444,0.8168506,0.23040016,1.0135665,1.1524805,1.1363935,1.014053,1.1416483,0.015059341,0.14293772,0.16902255,0.35811332,0.015653856
mel8_mrp3,seed-1_sample-2_seed-213_sample-3,0.5973143577575684,0.28937274,0.2894964,0.39092433,0.90508854,0.51973677,0.16197576,0.3749274,0.1620546,0.6246177,0.47341082,0.6421971,1.1999874,1.1138586,0.6434044,1.0166073,0.0072883237,0.15142216,0.2526112,0.22509809,0.009747317
mel8_mrp3,seed-1_sample-2_seed-177_sample-1,0.645189106464386,0.29012418,0.29031968,0.29722977,0.7493842,0.42992443,0.1169468,0.13407138,0.116984814,0.9450774,0.36549526,0.7961709,1.2043966,1.2565223,0.7968695,1.1401314,0.0078063942,0.08368211,0.13373716,0.34877875,0.008607842
mel8_mrp3,seed-1_sample-2_seed-42_sample-2,0.9344834685325623,0.04941059,0.049525432,0.07981989,1.3157132,0.31779057,0.19852048,0.21092641,0.19872412,1.0957657,0.4096638,1.1070812,1.774408,1.8020388,1.1093118,1.6748606,0.015998943,0.08334297,0.15602224,0.40433416,0.016541256
mel8_mrp3,seed-1_sample-2_seed-133_sample-4,0.7960240244865417,0.28294536,0.28328452,0.2909192,0.58933216,0.32619983,0.14051124,0.15680268,0.1406435,0.5470989,0.24352589,1.1835607,1.3383038,1.3241795,1.1843263,1.3323506,0.011583694,0.065309875,0.070975676,0.31296307,0.013032796
mel8_mrp3,seed-1_sample-2_seed-17_sample-3,0.6464197039604187,0.14844671,0.14846905,0.17210808,0.75334084,0.41837108,0.0967714,0.14551058,0.09687219,0.648119,0.4066958,0.98645985,1.0911934,1.0696472,0.9878144,1.1100118,0.01265016,0.089990154,0.07299386,0.29868528,0.014228325
mel8_mrp3,seed-1_sample-2_seed-13_sample-1,0.367893785238266,0.28941998,0.28959945,0.3053306,0.48906395,0.38531303,0.14278,0.1769494,0.14306577,0.4722167,0.27773198,0.408103,0.6039991,0.6710031,0.40900353,0.5867801,0.0163556,0.19077796,0.2217523,0.14344543,0.017407494
mel8_mrp3,seed-1_sample-2_seed-1_sample-3,0.9629117846488953,0.15146594,0.15155496,0.17048034,1.5425807,0.3940871,0.2023883,0.2126328,0.20264153,1.3658035,0.45421055,1.0234894,1.8975359,1.8887556,1.0269723,1.8250412,0.009186957,0.09232966,0.15776391,0.38203922,0.010605211
mel8_mrp3,seed-1_sample-2_seed-21_sample-4,0.36825457215309143,0.12330503,0.12337516,0.13205016,0.91794765,0.21195363,0.17435986,0.18342724,0.17445594,0.9173857,0.28583065,0.45179376,0.6005224,0.6234396,0.45247254,0.61411035,0.012173783,0.06169744,0.100006506,0.2928744,0.013447424
mel8_mrp3,seed-1_sample-2_seed-315_sample-0,0.6321892738342285,0.24075203,0.24100932,0.2594605,0.7828455,0.5981452,0.16513762,0.19516186,0.1654025,0.5862971,0.57584286,0.7900176,1.2735555,1.180066,0.7918261,1.0818617,0.012517535,0.150003,0.1745405,0.27999958,0.01304082
mel8_mrp3,seed-1_sample-2_seed-13_sample-4,0.37570756673812866,0.2560628,0.25640306,0.27003846,0.51789016,0.3828965,0.08845892,0.13149455,0.088570915,0.3820064,0.27331457,0.46895257,0.6378921,0.6619228,0.46945268,0.58826196,0.011125958,0.15943268,0.14566553,0.109891355,0.011648578
mel8_mrp3,seed-1_sample-2_seed-213_sample-0,0.6387798190116882,0.11809737,0.11815388,0.15512793,1.2175957,0.46082243,0.12926409,0.18359329,0.12929045,0.8818655,0.48952198,0.8119416,1.1629015,1.1566575,0.81375045,1.1473165,0.008029221,0.093640976,0.1642664,0.36773804,0.009523687
mel8_mrp3,seed-213_sample-4_seed-1_sample-1,1.5385109186172485,0.1600517,0.160141,0.3222865,2.6951575,0.4417084,0.52856076,0.5992571,0.52944183,1.9131794,0.71196884,1.6674224,2.8526194,2.884552,1.6739043,2.8747742,0.023142677,0.071497,0.23524515,0.6044002,0.023225212
mel8_mrp3,seed-213_sample-4_seed-42_sample-3,0.7976085543632507,0.21384339,0.2139032,0.32361367,1.3450433,0.86314726,0.5279125,0.5776785,0.5292388,1.5857098,0.9522637,0.7231125,1.5589993,1.7862641,0.72470355,1.367248,0.026222112,0.20586693,0.36909553,0.28503144,0.026503092
mel8_mrp3,seed-213_sample-4_seed-315_sample-4,0.8789417147636414,0.15489148,0.1549329,0.36927652,1.0617416,0.3365912,0.6387051,0.7217461,0.64004683,1.0710515,0.7447972,0.9866714,1.4955996,1.5789956,0.9888392,1.5009931,0.0181441,0.08140897,0.38627592,0.34939006,0.018873941
mel8_mrp3,seed-213_sample-4_seed-42_sample-0,1.4663903713226318,0.35484707,0.35491523,0.48108774,2.1197217,0.48304343,0.6261857,0.73909587,0.62716717,1.8181121,0.713497,1.6505021,2.7101295,2.7707877,1.656496,2.7006903,0.011262268,0.22243276,0.39537928,0.5837433,0.013586747
mel8_mrp3,seed-213_sample-4_seed-213_sample-2,0.6918220520019531,0.29422423,0.2944125,0.32280487,1.6711227,0.45601523,0.38060737,0.42028463,0.38130298,1.4474298,0.5142731,0.7437003,1.1881584,1.1623918,0.7457051,1.2910008,0.009573301,0.08665276,0.1604388,0.49350175,0.010063682
mel8_mrp3,seed-213_sample-4_seed-177_sample-0,0.5872316360473633,0.16028489,0.16032556,0.39655346,0.61664116,0.29244626,0.5934005,0.69408715,0.5944976,0.7303107,0.69048727,0.599586,0.8828687,0.95737165,0.6018535,0.91154814,0.010567652,0.0440416,0.38858816,0.18279251,0.01374875
mel8_mrp3,seed-213_sample-4_seed-1_sample-0,1.2820405960083008,0.20371166,0.20383053,0.4384943,1.8527433,0.2725259,0.5198966,0.64276206,0.5210082,1.7080265,0.6106699,1.4241676,2.385211,2.4070265,1.4282732,2.387133,0.012710327,0.05689595,0.3840551,0.5614967,0.029930444
mel8_mrp3,seed-213_sample-4_seed-177_sample-3,1.2982027530670166,0.3278028,0.3280785,0.39227027,2.1829185,0.4121894,0.43491253,0.5301224,0.4355635,1.5650269,0.50071615,1.446115,2.3963737,2.3634572,1.4525105,2.4115288,0.005419702,0.110897176,0.20053005,0.54482937,0.006059255
mel8_mrp3,seed-213_sample-4_seed-17_sample-0,0.7608046531677246,0.331547,0.33204272,0.40240708,1.2515646,0.40128866,0.4981276,0.54371405,0.49933073,1.0789903,0.59356517,0.70198774,1.3433884,1.5743977,0.70491964,1.2786245,0.020120505,0.07358675,0.34981596,0.24220552,0.021514054
mel8_mrp3,seed-213_sample-4_seed-42_sample-1,0.9477301239967346,0.37432894,0.3744771,0.5694656,1.2632284,0.5035801,0.65863705,0.7979257,0.6601353,1.4266715,0.7422563,1.0004855,1.6598861,1.7230461,1.0031581,1.5562007,0.01993001,0.084185176,0.45284933,0.4032241,0.02050016
mel8_mrp3,seed-213_sample-4_seed-133_sample-2,0.6993966102600098,0.27801833,0.2781628,0.3806615,1.0845649,0.4638602,0.42094862,0.4839894,0.4218707,0.90346706,0.56058913,0.7663476,1.1334679,1.3032115,0.7695118,1.2675525,0.017411865,0.21150903,0.31703937,0.28922728,0.01858214
mel8_mrp3,seed-213_sample-4_seed-13_sample-3,0.8202877640724182,0.18510894,0.18513414,0.3492339,0.9872215,0.256068,0.43846524,0.5064138,0.43939897,1.1682478,0.49190864,1.1028875,1.4373212,1.5143561,1.1034528,1.2935514,0.019482361,0.13853396,0.36554754,0.21494655,0.020146422
mel8_mrp3,seed-213_sample-4_seed-213_sample-1,1.0716955661773682,0.15495616,0.15511341,0.3175614,1.3016442,0.38839003,0.4579987,0.5457257,0.4587916,1.2912239,0.5830437,1.3819268,1.8835175,1.8972269,1.3859626,1.888392,0.010567652,0.11426534,0.24701998,0.3538278,0.026787553
mel8_mrp3,seed-213_sample-4_seed-1001_sample-3,0.7320239543914795,0.07784465,0.07804766,0.3457108,1.0152123,0.3584291,0.5420075,0.62229943,0.5432973,1.1782787,0.68666947,0.7543024,1.2475424,1.3950692,0.7561173,1.3784994,0.022649094,0.05558409,0.4102777,0.31410232,0.023279129
mel8_mrp3,seed-213_sample-4_seed-17_sample-1,0.7021895051002502,0.3125583,0.31261504,0.4812721,1.3651085,0.41106194,0.51704425,0.6116849,0.5181141,1.2180442,0.6055106,0.67006814,1.0248749,1.4847144,0.6736906,1.2928993,0.01268028,0.21841288,0.44410574,0.31542534,0.024112014
mel8_mrp3,seed-213_sample-4_seed-1_sample-4,0.8720273375511169,0.31547385,0.31555226,0.54148173,1.1624975,0.47953442,0.5116242,0.6594626,0.5128795,0.9141889,0.5920513,1.096568,1.4858831,1.5798495,1.0983489,1.3910893,0.021720558,0.20218907,0.4555814,0.34410116,0.022173433
mel8_mrp3,seed-213_sample-4_seed-133_sample-0,1.120789885520935,0.39064834,0.3908066,0.43067154,2.1823306,0.55518186,0.42668703,0.4609924,0.4275687,1.6938665,0.6313507,1.1741385,2.0720706,2.2729254,1.1787832,2.0835657,0.013021647,0.17862022,0.3829193,0.45818233,0.014551391
mel8_mrp3,seed-213_sample-4_seed-42_sample-4,1.5768380165100098,0.09226119,0.09234207,0.3073242,2.684584,0.5274964,0.49454296,0.6039067,0.49572268,2.1218493,0.7190927,1.7204474,2.9129531,3.0179982,1.7272183,2.9446273,0.010661988,0.09447516,0.37027076,0.66391295,0.024640415
mel8_mrp3,seed-213_sample-4_seed-133_sample-3,0.8749603033065796,0.10346859,0.10356038,0.23036368,1.4330508,0.3801529,0.4378315,0.5019225,0.4387788,1.4421984,0.5718262,0.890922,1.6264906,1.6590701,0.89261496,1.7110984,0.017329514,0.07942204,0.21901117,0.3885637,0.017619222
mel8_mrp3,seed-213_sample-4_seed-177_sample-4,0.965945303440094,0.19116159,0.19128762,0.3516128,2.0998209,0.31996024,0.43855953,0.4948276,0.4395055,1.6977108,0.5156489,0.98061395,1.7548879,1.9939811,0.9836139,1.9020213,0.008297908,0.15314816,0.3790911,0.4747367,0.010903543
mel8_mrp3,seed-213_sample-4_seed-1001_sample-2,1.1754752397537231,0.13339767,0.13343287,0.3564048,2.0875113,0.4521901,0.42370054,0.54691494,0.42486268,1.3782799,0.59096426,1.3150457,2.194054,2.1873174,1.3199337,2.2040155,0.025575873,0.07542724,0.33782533,0.4870661,0.026595643
mel8_mrp3,seed-213_sample-4_seed-13_sample-0,1.0676828622817993,0.397053,0.39734456,0.46341175,2.0164487,0.5924096,0.56667364,0.60886014,0.5678254,1.5151852,0.76292896,1.1589519,1.8494902,2.052068,1.1629533,2.0869224,0.016587196,0.121172994,0.40327188,0.4842363,0.016915958
mel8_mrp3,seed-213_sample-4_seed-17_sample-2,0.6921881437301636,0.2263835,0.22648382,0.39464292,1.3636426,0.62404996,0.2903921,0.4328796,0.2909089,1.003094,0.5570263,0.70759094,1.3675699,1.3080716,0.71021235,1.4411887,0.011013962,0.106598444,0.2377987,0.34345528,0.013545701
mel8_mrp3,seed-213_sample-4_seed-315_sample-2,0.9442487359046936,0.16767903,0.16772717,0.40967378,1.5392582,0.27790442,0.47162822,0.55112386,0.472916,1.2475361,0.5680304,1.0140494,1.719864,1.9279529,1.0181856,1.8371975,0.015554651,0.1545883,0.42454466,0.36794132,0.016174354
mel8_mrp3,seed-213_sample-4_seed-13_sample-2,0.6749550700187683,0.29596838,0.29659387,0.31798452,1.7169629,0.40574822,0.16260058,0.19215289,0.1630431,1.5847458,0.3393919,0.69391274,1.2450364,1.3291619,0.6955526,1.0733098,0.017675512,0.14860675,0.2143781,0.44813338,0.018484227
mel8_mrp3,seed-213_sample-4_seed-21_sample-3,1.098132610321045,0.35830113,0.35857487,0.38002923,1.7352985,0.48210958,0.34595755,0.37170067,0.3462179,1.3891153,0.41399825,1.3444248,1.8849688,1.9170262,1.3492104,1.9156698,0.011022618,0.14118823,0.1705768,0.54501575,0.0121224485
mel8_mrp3,seed-213_sample-4_seed-1001_sample-4,1.3593783378601074,0.19408429,0.1942398,0.40030318,2.17478,0.3567911,0.38980845,0.48882994,0.39090988,1.4672343,0.49513912,1.7308332,2.477427,2.5534978,1.7357364,2.4340315,0.024253378,0.1638534,0.42965952,0.64857763,0.024825592
mel8_mrp3,seed-213_sample-4_seed-213_sample-3,0.9166862368583679,0.32463047,0.32473993,0.47804153,1.756353,0.4006481,0.46575522,0.5408247,0.46707815,1.4141445,0.59162885,0.9193768,1.5969298,1.9669348,0.9227865,1.7063171,0.011151643,0.1664981,0.46195012,0.36470696,0.013655188
mel8_mrp3,seed-213_sample-4_seed-177_sample-1,1.0367093086242676,0.41754273,0.4177225,0.52467555,2.1103616,0.5429184,0.50187474,0.60085595,0.5025932,1.5163138,0.5979792,1.0794652,1.8610206,1.873623,1.0834502,1.8647003,0.0068498743,0.07989337,0.31302235,0.501339,0.007866032
